鉄道事業者,路線,駅1,駅2,経度1,緯度1,経度2,緯度2,フラグ,value
京阪電気鉄道,京阪本線,祇園四条,三条,135.77196,35.00323,135.77234,35.00902,2,
京阪電気鉄道,石山坂本線,石山寺,唐橋前,135.903435,34.9673,135.903005,34.97337,3,
京阪電気鉄道,石山坂本線,唐橋前,京阪石山,135.903005,34.97337,135.89955,34.97963,3,
京阪電気鉄道,石山坂本線,京阪石山,粟津,135.89955,34.97963,135.89562999999998,34.98477,3,
京阪電気鉄道,石山坂本線,粟津,瓦ヶ浜,135.89562999999998,34.98477,135.89463999999998,34.988325,3,
京阪電気鉄道,石山坂本線,瓦ヶ浜,中ノ庄,135.89463999999998,34.988325,135.89154,34.99082,3,
京阪電気鉄道,石山坂本線,中ノ庄,膳所本町,135.89154,34.99082,135.88923,34.99515,3,
京阪電気鉄道,石山坂本線,膳所本町,錦,135.88923,34.99515,135.88576999999998,34.997625,3,
京阪電気鉄道,石山坂本線,錦,京阪膳所,135.88576999999998,34.997625,135.88085999999998,34.99978,3,
京阪電気鉄道,石山坂本線,京阪膳所,石場,135.88085999999998,34.99978,135.87554,35.004735,3,
京阪電気鉄道,石山坂本線,石場,島ノ関,135.87554,35.004735,135.870965,35.0077,3,
京阪電気鉄道,石山坂本線,島ノ関,びわ湖浜大津,135.870965,35.0077,135.86401,35.011295000000004,3,
京阪電気鉄道,石山坂本線,びわ湖浜大津,三井寺,135.86401,35.011295000000004,135.85986,35.01286,3,
京阪電気鉄道,石山坂本線,三井寺,大津市役所前,135.85986,35.01286,135.855655,35.018375,3,
京阪電気鉄道,石山坂本線,大津市役所前,京阪大津京,135.855655,35.018375,135.85568,35.022435,3,
京阪電気鉄道,石山坂本線,京阪大津京,近江神宮前,135.85568,35.022435,135.85574,35.027564999999996,3,
京阪電気鉄道,石山坂本線,近江神宮前,南滋賀,135.85574,35.027564999999996,135.857685,35.036500000000004,3,
京阪電気鉄道,石山坂本線,南滋賀,滋賀里,135.857685,35.036500000000004,135.859235,35.043549999999996,3,
京阪電気鉄道,石山坂本線,滋賀里,穴太,135.859235,35.043549999999996,135.864885,35.0556,3,
京阪電気鉄道,石山坂本線,穴太,松ノ馬場,135.864885,35.0556,135.870325,35.065445,3,
京阪電気鉄道,石山坂本線,松ノ馬場,坂本比叡山口,135.870325,35.065445,135.871285,35.070585,3,
京成電鉄,押上線,押上,京成曳舟,139.81241,35.71022,139.82028,35.71864,1,
京成電鉄,押上線,京成曳舟,八広,139.82028,35.71864,139.82827,35.7272,1,
京成電鉄,押上線,八広,四ツ木,139.82827,35.7272,139.834655,35.731715,1,
京成電鉄,押上線,四ツ木,京成立石,139.834655,35.731715,139.84816,35.73819,1,
京成電鉄,押上線,京成立石,青砥,139.84816,35.73819,139.85627,35.74587,1,
京成電鉄,金町線,京成高砂,柴又,139.86659,35.75087,139.8753,35.75642,1,
京成電鉄,金町線,柴又,京成金町,139.8753,35.75642,139.87034999999997,35.76845,1,
京成電鉄,千原線,ちはら台,おゆみ野,140.17006,35.53326,140.16678,35.54986,1,
京成電鉄,千原線,おゆみ野,学園前,140.16678,35.54986,140.15836,35.56024,1,
京成電鉄,千原線,学園前,大森台,140.15836,35.56024,140.14957,35.58399,1,
京成電鉄,千原線,大森台,千葉寺,140.14957,35.58399,140.13217,35.590360000000004,1,
京成電鉄,千原線,千葉寺,千葉中央,140.13217,35.590360000000004,140.11776500000002,35.607475,1,
京成電鉄,千葉線,千葉中央,京成千葉,140.11776500000002,35.607475,140.114355,35.61162,1,
京成電鉄,千葉線,京成千葉,新千葉,140.114355,35.61162,140.10862500000002,35.612465,1,
京成電鉄,千葉線,新千葉,西登戸,140.10862500000002,35.612465,140.10287,35.617625000000004,1,
京成電鉄,千葉線,西登戸,みどり台,140.10287,35.617625000000004,140.097325,35.625295,1,
京成電鉄,千葉線,みどり台,京成稲毛,140.097325,35.625295,140.08571,35.637249999999995,1,
京成電鉄,千葉線,京成稲毛,検見川,140.08571,35.637249999999995,140.06676,35.65251,1,
京成電鉄,千葉線,検見川,京成幕張,140.06676,35.65251,140.05587,35.66083,1,
京成電鉄,千葉線,京成幕張,京成幕張本郷,140.05587,35.66083,140.041675,35.672920000000005,1,
京成電鉄,千葉線,京成幕張本郷,京成津田沼,140.041675,35.672920000000005,140.024845,35.68364,1,
京成電鉄,東成田線,東成田,京成成田,140.38725,35.769684999999996,140.31546500000002,35.77627,1,
京成電鉄,本線,成田空港,空港第2ビル,140.386305,35.765725,140.38761,35.77296,1,
京成電鉄,本線,空港第2ビル,京成成田,140.38761,35.77296,140.31546500000002,35.77627,1,
京成電鉄,本線,京成成田,公津の杜,140.31546500000002,35.77627,140.294445,35.76021,1,
京成電鉄,本線,公津の杜,宗吾参道,140.294445,35.76021,140.280705,35.75235,1,
京成電鉄,本線,宗吾参道,京成酒々井,140.280705,35.75235,140.270175,35.736914999999996,1,
京成電鉄,本線,京成酒々井,大佐倉,140.270175,35.736914999999996,140.25072,35.729929999999996,1,
京成電鉄,本線,大佐倉,京成佐倉,140.25072,35.729929999999996,140.229865,35.725205,1,
京成電鉄,本線,京成佐倉,京成臼井,140.229865,35.725205,140.180805,35.730025,1,
京成電鉄,本線,京成臼井,ユーカリが丘,140.180805,35.730025,140.157,35.72244,1,
京成電鉄,本線,ユーカリが丘,志津,140.157,35.72244,140.14493,35.717405,1,
京成電鉄,本線,志津,勝田台,140.14493,35.717405,140.12604499999998,35.71539,1,
京成電鉄,本線,勝田台,京成大和田,140.12604499999998,35.71539,140.10863,35.712360000000004,1,
京成電鉄,本線,京成大和田,八千代台,140.10863,35.712360000000004,140.09077000000002,35.701355,1,
京成電鉄,本線,八千代台,実籾,140.09077000000002,35.701355,140.06808,35.68685,1,
京成電鉄,本線,実籾,京成大久保,140.06808,35.68685,140.048605,35.685925,1,
京成電鉄,本線,京成大久保,京成津田沼,140.048605,35.685925,140.024845,35.68364,1,
京成電鉄,本線,京成津田沼,谷津,140.024845,35.68364,140.00763,35.68528,1,
京成電鉄,本線,谷津,船橋競馬場,140.00763,35.68528,139.99768,35.68975,1,
京成電鉄,本線,船橋競馬場,大神宮下,139.99768,35.68975,139.99137,35.69396,1,
京成電鉄,本線,大神宮下,京成船橋,139.99137,35.69396,139.98484,35.69991,1,
京成電鉄,本線,京成船橋,海神,139.98484,35.69991,139.971785,35.70592499999999,1,
京成電鉄,本線,海神,京成西船,139.971785,35.70592499999999,139.958845,35.711690000000004,1,
京成電鉄,本線,京成西船,東中山,139.958845,35.711690000000004,139.952635,35.714420000000004,1,
京成電鉄,本線,東中山,京成中山,139.952635,35.714420000000004,139.94438,35.71695,1,
京成電鉄,本線,京成中山,鬼越,139.94438,35.71695,139.937865,35.719764999999995,1,
京成電鉄,本線,鬼越,京成八幡,139.937865,35.719764999999995,139.92817,35.72386,1,
京成電鉄,本線,京成八幡,菅野,139.92817,35.72386,139.919395,35.728275,1,
京成電鉄,本線,菅野,市川真間,139.919395,35.728275,139.91202,35.7311,1,
京成電鉄,本線,市川真間,国府台,139.91202,35.7311,139.90354,35.73631,1,
京成電鉄,本線,国府台,江戸川,139.90354,35.73631,139.89612,35.73779,1,
京成電鉄,本線,江戸川,京成小岩,139.89612,35.73779,139.883615,35.742215,1,
京成電鉄,本線,京成小岩,京成高砂,139.883615,35.742215,139.86659,35.75087,1,
京成電鉄,本線,京成高砂,青砥,139.86659,35.75087,139.85627,35.74587,1,
京成電鉄,本線,青砥,お花茶屋,139.85627,35.74587,139.83988499999998,35.747614999999996,1,
京成電鉄,本線,お花茶屋,堀切菖蒲園,139.83988499999998,35.747614999999996,139.82754,35.74765,1,
京成電鉄,本線,堀切菖蒲園,京成関屋,139.82754,35.74765,139.81185,35.743965,1,
京成電鉄,本線,京成関屋,千住大橋,139.81185,35.743965,139.79705,35.74241,1,
京成電鉄,本線,千住大橋,町屋,139.79705,35.74241,139.78166,35.74241,1,
京成電鉄,本線,町屋,新三河島,139.78166,35.74241,139.77406,35.73728,1,
京成電鉄,本線,新三河島,日暮里,139.77406,35.73728,139.77092,35.72822,1,
京成電鉄,本線,日暮里,京成上野,139.77092,35.72822,139.77351,35.71131,1,
京成電鉄,成田空港線,京成高砂,東松戸,139.86659,35.75087,139.94274,35.76979,2,
京成電鉄,成田空港線,東松戸,新鎌ヶ谷,139.94274,35.76979,139.998355,35.779610000000005,2,
京成電鉄,成田空港線,新鎌ヶ谷,千葉ニュータウン中央,139.998355,35.779610000000005,140.11589,35.80011,2,
京成電鉄,成田空港線,千葉ニュータウン中央,印旛日本医大,140.11589,35.80011,140.20275900000001,35.787815499999994,2,
京成電鉄,成田空港線,印旛日本医大,成田湯川,140.20275900000001,35.787815499999994,140.2914805,35.79956,2,
京成電鉄,成田空港線,成田湯川,空港第2ビル,140.2914805,35.79956,140.38761,35.77296,2,
京成電鉄,成田空港線,空港第2ビル,成田空港,140.38761,35.77296,140.386305,35.765725,2,
京都市,烏丸線,竹田,くいな橋,135.75616000000002,34.95599,135.757415,34.962565,1,
京都市,烏丸線,くいな橋,十条,135.757415,34.962565,135.75974,34.97209,1,
京都市,烏丸線,十条,九条,135.75974,34.97209,135.75975,34.97896,1,
京都市,烏丸線,九条,京都,135.75975,34.97896,135.75932,34.98517,1,
京都市,烏丸線,京都,五条,135.75932,34.98517,135.75974,34.99495,1,
京都市,烏丸線,五条,四条,135.75974,34.99495,135.75967,35.00251,1,
京都市,烏丸線,四条,烏丸御池,135.75967,35.00251,135.75962338,35.01079843,1,
京都市,烏丸線,烏丸御池,丸太町,135.75962338,35.01079843,135.7595,35.01626,1,
京都市,烏丸線,丸太町,今出川,135.7595,35.01626,135.75934,35.02996,1,
京都市,烏丸線,今出川,鞍馬口,135.75934,35.02996,135.75933,35.03741,1,
京都市,烏丸線,鞍馬口,北大路,135.75933,35.03741,135.758375,35.04463,1,
京都市,烏丸線,北大路,北山,135.758375,35.04463,135.76464,35.05117,1,
京都市,烏丸線,北山,松ヶ崎,135.76464,35.05117,135.77601,35.05159,1,
京都市,烏丸線,松ヶ崎,国際会館,135.77601,35.05159,135.78509,35.06292,1,
京都市,東西線,六地蔵,石田,135.79619,34.93342,135.803875,34.94055,1,
京都市,東西線,石田,醍醐,135.803875,34.94055,135.8105,34.9501,1,
京都市,東西線,醍醐,小野,135.8105,34.9501,135.81273,34.96126,1,
京都市,東西線,小野,椥辻,135.81273,34.96126,135.81472,34.97236,1,
京都市,東西線,椥辻,東野,135.81472,34.97236,135.81685,34.98246,1,
京都市,東西線,東野,山科,135.81685,34.98246,135.81658,34.992599999999996,1,
京都市,東西線,山科,御陵,135.81658,34.992599999999996,135.801885,34.99598,1,
京都市,東西線,御陵,蹴上,135.801885,34.99598,135.79056,35.00773,1,
京都市,東西線,蹴上,東山,135.79056,35.00773,135.77976,35.00946,1,
京都市,東西線,東山,三条京阪,135.77976,35.00946,135.77391,35.00924,1,
京都市,東西線,三条京阪,京都市役所前,135.77391,35.00924,135.76895000000002,35.010909999999996,1,
京都市,東西線,京都市役所前,烏丸御池,135.76895000000002,35.010909999999996,135.75962338,35.01079843,1,
京都市,東西線,烏丸御池,二条城前,135.75962338,35.01079843,135.75048,35.0119,1,
京都市,東西線,二条城前,二条,135.75048,35.0119,135.74177,35.01202,1,
京都市,東西線,二条,西大路御池,135.74177,35.01202,135.7306175,35.010961,1,
京都市,東西線,西大路御池,太秦天神川,135.7306175,35.010961,135.716055,35.01094,1,
京浜急行電鉄,久里浜線,三崎口,三浦海岸,139.63338,35.17827,139.65337499999998,35.188285,1,
京浜急行電鉄,久里浜線,三浦海岸,津久井浜,139.65337499999998,35.188285,139.66485,35.19812,1,
京浜急行電鉄,久里浜線,津久井浜,京急長沢,139.66485,35.19812,139.674125,35.205445,1,
京浜急行電鉄,久里浜線,京急長沢,YRP野比,139.674125,35.205445,139.68525499999998,35.21257,1,
京浜急行電鉄,久里浜線,YRP野比,京急久里浜,139.68525499999998,35.21257,139.702215,35.23147,1,
京浜急行電鉄,久里浜線,京急久里浜,北久里浜,139.702215,35.23147,139.68636,35.24918,1,
京浜急行電鉄,久里浜線,北久里浜,新大津,139.68636,35.24918,139.69025,35.25713,1,
京浜急行電鉄,久里浜線,新大津,堀ノ内,139.69025,35.25713,139.687035,35.263149999999996,1,
京浜急行電鉄,空港線,京急蒲田,糀谷,139.7243,35.56163,139.72959,35.55445,1,
京浜急行電鉄,空港線,糀谷,大鳥居,139.72959,35.55445,139.740225,35.552319999999995,1,
京浜急行電鉄,空港線,大鳥居,穴守稲荷,139.740225,35.552319999999995,139.74677,35.55031,1,
京浜急行電鉄,空港線,穴守稲荷,天空橋,139.74677,35.55031,139.75459999999998,35.548355,1,
京浜急行電鉄,空港線,天空橋,羽田空港第3ターミナル,139.75459999999998,35.548355,139.7670665,35.544979999999995,1,
京浜急行電鉄,空港線,羽田空港第3ターミナル,羽田空港第1・第2ターミナル,139.7670665,35.544979999999995,139.78598,35.54978,1,
京浜急行電鉄,逗子線,逗子・葉山,神武寺,139.58048,35.29414,139.59289,35.30628,1,
京浜急行電鉄,逗子線,神武寺,六浦,139.59289,35.30628,139.61149,35.322725,1,
京浜急行電鉄,逗子線,六浦,金沢八景,139.61149,35.322725,139.620125,35.33113,1,
京浜急行電鉄,大師線,小島新田,大師橋,139.747555,35.534639999999996,139.740445,35.536605,1,
京浜急行電鉄,大師線,大師橋,東門前,139.740445,35.536605,139.734325,35.53659,1,
京浜急行電鉄,大師線,東門前,川崎大師,139.734325,35.53659,139.725995,35.53577,1,
京浜急行電鉄,大師線,川崎大師,鈴木町,139.725995,35.53577,139.72065500000002,35.53538,1,
京浜急行電鉄,大師線,鈴木町,港町,139.72065500000002,35.53538,139.71262000000002,35.535065,1,
京浜急行電鉄,大師線,港町,京急川崎,139.71262000000002,35.535065,139.70094,35.533010000000004,1,
京浜急行電鉄,本線,泉岳寺,品川,139.73973,35.638130000000004,139.73942,35.62894,1,
京浜急行電鉄,本線,品川,北品川,139.73942,35.62894,139.73929,35.6224,1,
京浜急行電鉄,本線,北品川,新馬場,139.73929,35.6224,139.74149,35.61672,1,
京浜急行電鉄,本線,新馬場,青物横丁,139.74149,35.61672,139.743135,35.60919,1,
京浜急行電鉄,本線,青物横丁,鮫洲,139.743135,35.60919,139.742445,35.60507,1,
京浜急行電鉄,本線,鮫洲,立会川,139.742445,35.60507,139.738945,35.598505,1,
京浜急行電鉄,本線,立会川,大森海岸,139.738945,35.598505,139.73526,35.58711,1,
京浜急行電鉄,本線,大森海岸,平和島,139.73526,35.58711,139.73495,35.57862,1,
京浜急行電鉄,本線,平和島,大森町,139.73495,35.57862,139.73201,35.5725,1,
京浜急行電鉄,本線,大森町,梅屋敷,139.73201,35.5725,139.72816999999998,35.566784999999996,1,
京浜急行電鉄,本線,梅屋敷,京急蒲田,139.72816999999998,35.566784999999996,139.7243,35.56163,1,
京浜急行電鉄,本線,京急蒲田,雑色,139.7243,35.56163,139.715035,35.549775,1,
京浜急行電鉄,本線,雑色,六郷土手,139.715035,35.549775,139.707565,35.540530000000004,1,
京浜急行電鉄,本線,六郷土手,京急川崎,139.707565,35.540530000000004,139.70094,35.533010000000004,1,
京浜急行電鉄,本線,京急川崎,八丁畷,139.70094,35.533010000000004,139.691375,35.523070000000004,1,
京浜急行電鉄,本線,八丁畷,鶴見市場,139.691375,35.523070000000004,139.68649,35.51759,1,
京浜急行電鉄,本線,鶴見市場,京急鶴見,139.68649,35.51759,139.67773,35.50685,1,
京浜急行電鉄,本線,京急鶴見,花月総持寺,139.67773,35.50685,139.67286000000001,35.500325000000004,1,
京浜急行電鉄,本線,花月総持寺,生麦,139.67286000000001,35.500325000000004,139.66733499999998,35.495599999999996,1,
京浜急行電鉄,本線,生麦,京急新子安,139.66733499999998,35.495599999999996,139.65585,35.48721999999999,1,
京浜急行電鉄,本線,京急新子安,子安,139.65585,35.48721999999999,139.64488,35.48455,1,
京浜急行電鉄,本線,子安,神奈川新町,139.64488,35.48455,139.64017,35.481515,1,
京浜急行電鉄,本線,神奈川新町,京急東神奈川,139.64017,35.481515,139.634925,35.477554999999995,1,
京浜急行電鉄,本線,京急東神奈川,神奈川,139.634925,35.477554999999995,139.627415,35.47125,1,
京浜急行電鉄,本線,神奈川,横浜,139.627415,35.47125,139.62179,35.46553,1,
京浜急行電鉄,本線,横浜,戸部,139.62179,35.46553,139.61956,35.45666,1,
京浜急行電鉄,本線,戸部,日ノ出町,139.61956,35.45666,139.62657,35.44583,1,
京浜急行電鉄,本線,日ノ出町,黄金町,139.62657,35.44583,139.62256000000002,35.439705000000004,1,
京浜急行電鉄,本線,黄金町,南太田,139.62256000000002,35.439705000000004,139.613635,35.436890000000005,1,
京浜急行電鉄,本線,南太田,井土ヶ谷,139.613635,35.436890000000005,139.600525,35.433875,1,
京浜急行電鉄,本線,井土ヶ谷,弘明寺,139.600525,35.433875,139.59690999999998,35.424099999999996,1,
京浜急行電鉄,本線,弘明寺,上大岡,139.59690999999998,35.424099999999996,139.59661,35.409345,1,
京浜急行電鉄,本線,上大岡,屏風浦,139.59661,35.409345,139.61043999999998,35.394130000000004,1,
京浜急行電鉄,本線,屏風浦,杉田,139.61043999999998,35.394130000000004,139.61561,35.383905,1,
京浜急行電鉄,本線,杉田,京急富岡,139.61561,35.383905,139.62976,35.36671,1,
京浜急行電鉄,本線,京急富岡,能見台,139.62976,35.36671,139.62936,35.36075,1,
京浜急行電鉄,本線,能見台,金沢文庫,139.62936,35.36075,139.62179,35.3433,1,
京浜急行電鉄,本線,金沢文庫,金沢八景,139.62179,35.3433,139.620125,35.33113,1,
京浜急行電鉄,本線,金沢八景,追浜,139.620125,35.33113,139.62489,35.31585,1,
京浜急行電鉄,本線,追浜,京急田浦,139.62489,35.31585,139.62525,35.30094,1,
京浜急行電鉄,本線,京急田浦,安針塚,139.62525,35.30094,139.64271,35.28671,1,
京浜急行電鉄,本線,安針塚,逸見,139.64271,35.28671,139.65253,35.28065,1,
京浜急行電鉄,本線,逸見,汐入,139.65253,35.28065,139.66251499999998,35.280315,1,
京浜急行電鉄,本線,汐入,横須賀中央,139.66251499999998,35.280315,139.66966,35.27891,1,
京浜急行電鉄,本線,横須賀中央,県立大学,139.66966,35.27891,139.67708,35.26974,1,
京浜急行電鉄,本線,県立大学,堀ノ内,139.67708,35.26974,139.687035,35.263149999999996,1,
京浜急行電鉄,本線,堀ノ内,京急大津,139.687035,35.263149999999996,139.69537000000003,35.261005,1,
京浜急行電鉄,本線,京急大津,馬堀海岸,139.69537000000003,35.261005,139.707915,35.25956,1,
京浜急行電鉄,本線,馬堀海岸,浦賀,139.707915,35.25956,139.71507,35.2519,1,
京福電気鉄道,鋼索線,ケーブル比叡,ケーブル八瀬,135.822165,35.064265,135.80890499999998,35.066925,1,
京福電気鉄道,北野線,北野白梅町,等持院・立命館大学衣笠キャンパス前,135.73081000000002,35.027424999999994,135.72368,35.02783,1,
京福電気鉄道,北野線,等持院・立命館大学衣笠キャンパス前,龍安寺,135.72368,35.02783,135.72143,35.027834999999996,1,
京福電気鉄道,北野線,龍安寺,妙心寺,135.72143,35.027834999999996,135.71785,35.02628,1,
京福電気鉄道,北野線,妙心寺,御室仁和寺,135.71785,35.02628,135.71438999999998,35.026354999999995,1,
京福電気鉄道,北野線,御室仁和寺,宇多野,135.71438999999998,35.026354999999995,135.70988,35.027055000000004,1,
京福電気鉄道,北野線,宇多野,鳴滝,135.70988,35.027055000000004,135.7058,35.02353,1,
京福電気鉄道,北野線,鳴滝,常盤,135.7058,35.02353,135.7048,35.02037,1,
京福電気鉄道,北野線,常盤,撮影所前,135.7048,35.02037,135.70271375,35.01569465,1,
京福電気鉄道,北野線,撮影所前,帷子ノ辻,135.70271375,35.01569465,135.700315,35.015145000000004,1,
京福電気鉄道,嵐山本線,嵐山,嵐電嵯峨,135.678215,35.015365,135.6818,35.0165,1,
京福電気鉄道,嵐山本線,嵐電嵯峨,鹿王院,135.6818,35.0165,135.68525,35.017044999999996,1,
京福電気鉄道,嵐山本線,鹿王院,車折神社,135.68525,35.017044999999996,135.689045,35.016755,1,
京福電気鉄道,嵐山本線,車折神社,有栖川,135.689045,35.016755,135.694015,35.015190000000004,1,
京福電気鉄道,嵐山本線,有栖川,帷子ノ辻,135.694015,35.015190000000004,135.700315,35.015145000000004,1,
京福電気鉄道,嵐山本線,帷子ノ辻,太秦広隆寺,135.700315,35.015145000000004,135.708345,35.013275,1,
京福電気鉄道,嵐山本線,太秦広隆寺,蚕ノ社,135.708345,35.013275,135.71301,35.01173,1,
京福電気鉄道,嵐山本線,蚕ノ社,嵐電天神川,135.71301,35.01173,135.71487,35.01013,1,
京福電気鉄道,嵐山本線,嵐電天神川,山ノ内,135.71487,35.01013,135.72321499999998,35.00832,1,
京福電気鉄道,嵐山本線,山ノ内,西大路三条,135.72321499999998,35.00832,135.73253,35.007895000000005,1,
京福電気鉄道,嵐山本線,西大路三条,西院,135.73253,35.007895000000005,135.731965,35.003565,1,
京福電気鉄道,嵐山本線,西院,四条大宮,135.731965,35.003565,135.74824,35.003145,1,
錦川鉄道,錦川清流線,錦町,柳瀬,131.96304,34.264804999999996,131.97679499999998,34.257374999999996,1,
錦川鉄道,錦川清流線,柳瀬,河山,131.97679499999998,34.257374999999996,131.98385000000002,34.236279999999994,1,
錦川鉄道,錦川清流線,河山,根笠,131.98385000000002,34.236279999999994,131.99862000000002,34.210530000000006,1,
錦川鉄道,錦川清流線,根笠,清流みはらし,131.99862000000002,34.210530000000006,132.00627,34.21101,1,
錦川鉄道,錦川清流線,清流みはらし,南桑,132.00627,34.21101,132.02097,34.20947,1,
錦川鉄道,錦川清流線,南桑,椋野,132.02097,34.20947,132.0335,34.193665,1,
錦川鉄道,錦川清流線,椋野,北河内,132.0335,34.193665,132.06458,34.175979999999996,1,
錦川鉄道,錦川清流線,北河内,行波,132.06458,34.175979999999996,132.087095,34.163325,1,
錦川鉄道,錦川清流線,行波,南河内,132.087095,34.163325,132.10338000000002,34.165944999999994,1,
錦川鉄道,錦川清流線,南河内,守内かさ神,132.10338000000002,34.165944999999994,132.13530500000002,34.170325000000005,1,
錦川鉄道,錦川清流線,守内かさ神,清流新岩国,132.13530500000002,34.170325000000005,132.14769,34.16249500000001,1,
錦川鉄道,錦川清流線,清流新岩国,川西,132.14769,34.16249500000001,132.17731,34.156594999999996,1,
四日市あすなろう鉄道,内部線,あすなろう四日市,赤堀,136.61865,34.96749,136.610435,34.959225,1,
四日市あすなろう鉄道,内部線,赤堀,日永,136.610435,34.959225,136.604355,34.95596,1,
四日市あすなろう鉄道,内部線,日永,南日永,136.604355,34.95596,136.601025,34.949905,1,
四日市あすなろう鉄道,内部線,南日永,泊,136.601025,34.949905,136.598475,34.940405,1,
四日市あすなろう鉄道,内部線,泊,追分,136.598475,34.940405,136.596135,34.933915,1,
四日市あすなろう鉄道,内部線,追分,小古曽,136.596135,34.933915,136.592245,34.928675,1,
四日市あすなろう鉄道,内部線,小古曽,内部,136.592245,34.928675,136.58693,34.92552,1,
四日市あすなろう鉄道,八王子線,日永,西日野,136.604355,34.95596,136.59118999999998,34.95295,1,
阪神電気鉄道,阪神なんば線,尼崎,大物,135.417315,34.718509999999995,135.42601000000002,34.71665,1,
阪神電気鉄道,阪神なんば線,大物,出来島,135.42601000000002,34.71665,135.436845,34.70727,1,
阪神電気鉄道,阪神なんば線,出来島,福,135.436845,34.70727,135.442735,34.699825000000004,1,
阪神電気鉄道,阪神なんば線,福,伝法,135.442735,34.699825000000004,135.45161000000002,34.68927,1,
阪神電気鉄道,阪神なんば線,伝法,千鳥橋,135.45161000000002,34.68927,135.457765,34.685375,1,
阪神電気鉄道,阪神なんば線,千鳥橋,西九条,135.457765,34.685375,135.4669,34.68275,1,
阪神電気鉄道,阪神なんば線,西九条,九条,135.4669,34.68275,135.47358,34.67533,1,
阪神電気鉄道,阪神なんば線,九条,ドーム前,135.47358,34.67533,135.47857,34.67074,1,
阪神電気鉄道,阪神なんば線,ドーム前,桜川,135.47857,34.67074,135.48675,34.66844,1,
阪神電気鉄道,阪神なんば線,桜川,大阪難波,135.48675,34.66844,135.49888,34.66705,1,
阪神電気鉄道,神戸高速線,元町,西元町,135.18694,34.688895,135.17967,34.68401,1,
阪神電気鉄道,神戸高速線,西元町,高速神戸,135.17967,34.68401,135.175465,34.6799,1,
阪神電気鉄道,神戸高速線,高速神戸,新開地,135.175465,34.6799,135.16993000000002,34.676455000000004,1,
阪神電気鉄道,神戸高速線,新開地,大開,135.16993000000002,34.676455000000004,135.16215499999998,34.67152,1,
阪神電気鉄道,神戸高速線,大開,高速長田,135.16215499999998,34.67152,135.1509,34.66694,1,
阪神電気鉄道,神戸高速線,高速長田,西代,135.1509,34.66694,135.14399,34.662400000000005,1,
阪神電気鉄道,武庫川線,武庫川,東鳴尾,135.38305,34.71844,135.37914999999998,34.712720000000004,1,
阪神電気鉄道,武庫川線,東鳴尾,洲先,135.37914999999998,34.712720000000004,135.37796,34.709,1,
阪神電気鉄道,武庫川線,洲先,武庫川団地前,135.37796,34.709,135.374855,34.704935,1,
阪神電気鉄道,本線,大阪梅田,福島,135.49719,34.70147,135.48658,34.69718,1,
阪神電気鉄道,本線,福島,野田,135.48658,34.69718,135.47606000000002,34.6944,1,
阪神電気鉄道,本線,野田,淀川,135.47606000000002,34.6944,135.465205,34.696195,1,
阪神電気鉄道,本線,淀川,姫島,135.465205,34.696195,135.45819,34.704350000000005,1,
阪神電気鉄道,本線,姫島,千船,135.45819,34.704350000000005,135.44535000000002,34.712255,1,
阪神電気鉄道,本線,千船,杭瀬,135.44535000000002,34.712255,135.43868,34.71831,1,
阪神電気鉄道,本線,杭瀬,大物,135.43868,34.71831,135.42601000000002,34.71665,1,
阪神電気鉄道,本線,大物,尼崎,135.42601000000002,34.71665,135.417315,34.718509999999995,1,
阪神電気鉄道,本線,尼崎,出屋敷,135.417315,34.718509999999995,135.40461,34.71826,1,
阪神電気鉄道,本線,出屋敷,尼崎センタープール前,135.40461,34.71826,135.39539,34.71793,1,
阪神電気鉄道,本線,尼崎センタープール前,武庫川,135.39539,34.71793,135.38305,34.71844,1,
阪神電気鉄道,本線,武庫川,鳴尾・武庫川女子大前,135.38305,34.71844,135.37035,34.71968,1,
阪神電気鉄道,本線,鳴尾・武庫川女子大前,甲子園,135.37035,34.71968,135.363275,34.723960000000005,1,
阪神電気鉄道,本線,甲子園,久寿川,135.363275,34.723960000000005,135.35689000000002,34.727019999999996,1,
阪神電気鉄道,本線,久寿川,今津,135.35689000000002,34.727019999999996,135.35162,34.731944999999996,1,
阪神電気鉄道,本線,今津,西宮,135.35162,34.731944999999996,135.33950499999997,34.73668,1,
阪神電気鉄道,本線,西宮,香櫨園,135.33950499999997,34.73668,135.32889,34.734314999999995,1,
阪神電気鉄道,本線,香櫨園,打出,135.32889,34.734314999999995,135.315565,34.731605,1,
阪神電気鉄道,本線,打出,芦屋,135.315565,34.731605,135.30355,34.72777,1,
阪神電気鉄道,本線,芦屋,深江,135.30355,34.72777,135.29145,34.722570000000005,1,
阪神電気鉄道,本線,深江,青木,135.29145,34.722570000000005,135.28064999999998,34.71698,1,
阪神電気鉄道,本線,青木,魚崎,135.28064999999998,34.71698,135.26863,34.71365,1,
阪神電気鉄道,本線,魚崎,住吉,135.26863,34.71365,135.26126499999998,34.713055,1,
阪神電気鉄道,本線,住吉,御影,135.26126499999998,34.713055,135.25561,34.71494,1,
阪神電気鉄道,本線,御影,石屋川,135.25561,34.71494,135.249415,34.713319999999996,1,
阪神電気鉄道,本線,石屋川,新在家,135.249415,34.713319999999996,135.24057,34.710605,1,
阪神電気鉄道,本線,新在家,大石,135.24057,34.710605,135.23107,34.707705000000004,1,
